date,symbol,broker,long_position,long_change,short_position,short_change,rank
2026-08-28,OI,长江期货,15362,440,14753,505,14
2026-08-28,OI,一德期货,21572,354,4967,-77,15
2026-08-28,OI,广发期货,11538,-261,10108,-445,16
2026-08-28,OI,银河期货,11107,-73,9423,657,17
2026-08-28,OI,瑞银期货,15748,101,0,0,18
2026-08-28,OI,中投天琪,12806,-956,0,0,19
2026-08-28,OI,永安期货,4009,-837,6829,739,20
2026-08-28,P,国泰君安,112277,907,112347,764,1
2026-08-28,P,中信期货,58422,4127,58928,-3669,2
2026-08-28,P,东证期货,49482,-630,48662,3432,3
2026-08-28,P,一德期货,44006,211,47608,1572,4
2026-08-28,P,中粮期货,26864,634,41067,-3781,5
2026-08-28,P,乾坤期货,21822,996,38021,19,6
2026-08-28,P,国投期货,30685,-889,25991,4384,7
2026-08-28,P,中信建投,22590,-70,32910,666,8
2026-08-28,P,海通期货,16558,-517,37746,-372,9
2026-08-28,P,永安期货,24569,4353,23462,1014,10
2026-08-28,P,摩根大通,21811,-2400,21497,5074,11
2026-08-28,P,南华期货,23887,243,17891,237,12
2026-08-28,P,广发期货,23863,763,16223,230,13
2026-08-28,P,浙商期货,9864,248,28951,2120,14
2026-08-28,P,华泰期货,19567,-3023,18128,-747,15
2026-08-28,P,招商期货,19889,-799,17611,72,16
2026-08-28,P,国富期货,380,377,27649,-830,17
2026-08-28,P,国贸期货,0,0,21812,480,18
2026-08-28,P,中金财富,9402,249,11148,-337,19
2026-08-28,P,宏源期货,18890,1792,432,-11,20
2026-08-28,Y,中粮期货,43521,27,266058,6050,1
2026-08-28,Y,国泰君安,153909,5762,111646,4946,2
2026-08-28,Y,中信期货,110258,5300,75908,3444,3
2026-08-28,Y,东证期货,78604,11207,86929,992,4
2026-08-28,Y,国投期货,26375,5,130181,7381,5
2026-08-28,Y,广发期货,51544,3304,92598,3388,6
2026-08-28,Y,海通期货,66473,-767,44220,911,7
2026-08-28,Y,摩根大通,74542,3942,29534,898,8
2026-08-28,Y,永安期货,42121,2142,37769,1521,9
2026-08-28,Y,乾坤期货,63987,1193,13956,-356,10
2026-08-28,Y,宏源期货,28578,-108,47034,825,11
2026-08-28,Y,中信建投,40376,3128,31117,3512,12
2026-08-28,Y,一德期货,36283,1500,22842,-356,13
2026-08-28,Y,招商期货,27722,-33,27365,-196,14
2026-08-28,Y,南华期货,25030,-2437,28045,-2226,15
2026-08-28,Y,华泰期货,27377,-1585,24934,1395,16
2026-08-28,Y,银河期货,15295,207,13827,3979,17
2026-08-28,Y,五矿期货,20367,1349,4262,320,18
2026-08-28,Y,苏豪弘业,5653,-925,15349,616,19
2026-08-28,Y,建信期货,0,0,20353,1437,20
2026-08-31,OI,中粮期货,27757,-695,92887,-1165,1
2026-08-31,OI,国投安信,24218,-1864,72878,-1618,2
2026-08-31,OI,中信期货,43736,-1393,39738,-1201,3
2026-08-31,OI,中信建投,35165,-319,38627,-1146,4
2026-08-31,OI,东证期货,31233,442,31186,-474,5
2026-08-31,OI,国泰君安,37163,-1961,23648,-1568,6
2026-08-31,OI,华泰期货,23515,80,36618,218,7
2026-08-31,OI,摩根大通,54167,-1926,3890,1350,8
2026-08-31,OI,浙商期货,12129,-3582,32224,-3852,9
2026-08-31,OI,乾坤期货,43088,-2165,192,-34,10
2026-08-31,OI,鲁证期货,18153,-133,21044,-101,11
2026-08-31,OI,南华期货,14355,-143,20440,43,12
2026-08-31,OI,五矿期货,16883,-157,14211,-41,13
2026-08-31,OI,长江期货,15328,-34,14722,-31,14
2026-08-31,OI,一德期货,22577,1059,3920,-1112,15
2026-08-31,OI,广发期货,10549,-815,9963,-145,16
2026-08-31,OI,银河期货,10743,-278,9379,-44,17
2026-08-31,OI,瑞银期货,15712,-36,0,0,18
2026-08-31,OI,中投天琪,12163,-643,0,0,19
2026-08-31,OI,永安期货,4707,742,7146,317,20
2026-08-31,P,国泰君安,114847,2570,116512,4165,1
2026-08-31,P,中信期货,65435,7013,59283,355,2
2026-08-31,P,东证期货,52990,3508,51963,3301,3
2026-08-31,P,一德期货,46232,2226,55112,7504,4
2026-08-31,P,中粮期货,29284,2420,39711,-1356,5
2026-08-31,P,乾坤期货,22166,238,38076,55,6
2026-08-31,P,国投期货,32628,1943,26724,733,7
2026-08-31,P,海通期货,16832,274,40439,2693,8
2026-08-31,P,中信建投,24423,1833,32667,-243,9
2026-08-31,P,永安期货,26518,2355,26099,2919,10
2026-08-31,P,摩根大通,22916,1105,23066,1569,11
2026-08-31,P,广发期货,26320,2457,17374,1151,12
2026-08-31,P,南华期货,24660,773,18016,125,13
2026-08-31,P,浙商期货,8513,-1351,33529,4578,14
2026-08-31,P,华泰期货,19741,174,19328,1150,15
2026-08-31,P,招商期货,20283,394,17661,50,16
2026-08-31,P,国富期货,489,109,27155,-494,17
2026-08-31,P,国贸期货,0,0,21817,5,18
2026-08-31,P,宏源期货,19589,732,427,-5,19
2026-08-31,P,建信期货,611,57,17186,-92,20
2026-08-31,Y,中粮期货,35268,1767,271308,5250,1
2026-08-31,Y,国泰君安,159300,5391,119924,8278,2
2026-08-31,Y,中信期货,110142,-116,80641,4733,3
2026-08-31,Y,东证期货,75958,-2646,89475,2546,4
2026-08-31,Y,国投期货,26856,481,131014,833,5
2026-08-31,Y,广发期货,52087,543,95672,3074,6
2026-08-31,Y,海通期货,66241,-232,45065,845,7
2026-08-31,Y,摩根大通,70802,-3740,31288,1754,8
2026-08-31,Y,永安期货,46785,4664,38226,457,9
2026-08-31,Y,乾坤期货,60794,-3108,15041,1085,10
2026-08-31,Y,宏源期货,28617,39,46989,-45,11
2026-08-31,Y,中信建投,42455,2079,32178,1061,12
2026-08-31,Y,招商期货,27747,25,27338,-27,13
2026-08-31,Y,华泰期货,27706,310,25044,510,14
2026-08-31,Y,一德期货,39225,2942,13160,-1118,15
2026-08-31,Y,南华期货,24026,-1004,26977,-1068,16
2026-08-31,Y,银河期货,16160,865,12176,-1980,17
2026-08-31,Y,五矿期货,22513,2146,3882,-380,18
2026-08-31,Y,浙商期货,12982,-221,7755,207,19
2026-08-31,Y,建信期货,0,0,20029,-324,20
2026-09-01,OI,中粮期货,26366,-1391,89272,-3615,1
2026-09-01,OI,国投安信,24003,398,72280,-588,2
2026-09-01,OI,中信期货,41883,-1853,37654,-2084,3
2026-09-01,OI,中信建投,37559,2394,41233,2606,4
2026-09-01,OI,东证期货,33412,2179,35793,4607,5
2026-09-01,OI,华泰期货,26313,2798,39416,2798,6
2026-09-01,OI,国泰君安,37346,183,22825,-823,7
2026-09-01,OI,摩根大通,54060,-107,4555,665,8
2026-09-01,OI,浙商期货,11884,-245,29252,-2972,9
2026-09-01,OI,乾坤期货,40237,-2851,1,-1,10
2026-09-01,OI,鲁证期货,18038,-115,20998,-46,11
2026-09-01,OI,五矿期货,17024,141,14213,2,12
2026-09-01,OI,南华期货,12083,-2272,18146,-2294,13
2026-09-01,OI,长江期货,15364,36,14828,106,14
2026-09-01,OI,一德期货,22994,417,3702,-218,15
2026-09-01,OI,广发期货,9581,-968,9670,-282,16
2026-09-01,OI,银河期货,10325,-418,5743,-451,17
2026-09-01,OI,瑞银期货,15974,262,0,0,18
2026-09-01,OI,中投天琪,11776,-387,0,0,19
2026-09-01,OI,永安期货,3934,-773,7308,162,20
2026-09-01,P,国泰君安,124572,9725,123047,6535,1
2026-09-01,P,中信期货,68879,3444,60256,973,2
2026-09-01,P,东证期货,53250,260,54938,2975,3
2026-09-01,P,一德期货,44819,-1438,55648,536,4
2026-09-01,P,中粮期货,32566,3282,42922,3413,5
2026-09-01,P,国投期货,33286,801,31086,4355,6
2026-09-01,P,海通期货,16942,110,41590,1151,7
2026-09-01,P,中信建投,23310,-1113,33117,450,8
2026-09-01,P,永安期货,28583,2065,27491,1123,9
2026-09-01,P,乾坤期货,21034,-1159,32458,-5618,10
2026-09-01,P,摩根大通,25803,2887,23943,877,11
2026-09-01,P,南华期货,25790,1130,18851,835,12
2026-09-01,P,广发期货,26912,576,16987,-387,13
2026-09-01,P,浙商期货,9168,655,34277,748,14
2026-09-01,P,华泰期货,20188,447,19584,771,15
2026-09-01,P,招商期货,20725,442,17936,275,16
2026-09-01,P,国富期货,469,-20,27921,766,17
2026-09-01,P,五矿期货,22358,3081,93,7,18
2026-09-01,P,国贸期货,0,0,22053,236,19
2026-09-01,P,宏源期货,19526,-93,398,20,20
2026-09-01,Y,中粮期货,48450,4329,278783,7475,1
2026-09-01,Y,国泰君安,169475,10175,122337,2413,2
2026-09-01,Y,中信期货,107412,-2730,80236,-405,3
2026-09-01,Y,东证期货,78892,2934,90494,1019,4
2026-09-01,Y,国投期货,29788,2932,134442,3428,5
2026-09-01,Y,广发期货,53240,1153,97257,1585,6
2026-09-01,Y,海通期货,66482,241,46505,1440,7
2026-09-01,Y,摩根大通,73368,2566,31532,244,8
2026-09-01,Y,永安期货,46971,186,38397,171,9
2026-09-01,Y,中信建投,43320,865,32750,572,10
2026-09-01,Y,乾坤期货,62424,1565,13434,-1607,11
2026-09-01,Y,宏源期货,28544,-73,46959,-30,12
2026-09-01,Y,华泰期货,29184,1435,27601,2557,13
2026-09-01,Y,一德期货,41013,1788,14434,1274,14
2026-09-01,Y,招商期货,27905,158,27345,7,15
2026-09-01,Y,南华期货,24707,681,27516,539,16
2026-09-01,Y,银河期货,16042,-32,11794,-28,17
2026-09-01,Y,五矿期货,22135,-378,4877,980,18
2026-09-01,Y,浙商期货,13384,402,8014,259,19
2026-09-01,Y,建信期货,0,0,20702,705,20
2026-09-02,OI,中粮期货,26255,-111,88335,-937,1
2026-09-02,OI,国投安信,23702,-301,71598,-682,2
2026-09-02,OI,中信建投,39355,1796,39210,988,3
2026-09-02,OI,中信期货,38906,-3408,37885,385,4
2026-09-02,OI,东证期货,33480,68,39684,3891,5
2026-09-02,OI,华泰期货,26823,510,39073,-343,6
2026-09-02,OI,国泰君安,40322,2976,23186,361,7
2026-09-02,OI,摩根大通,51671,-2389,4500,-55,8
2026-09-02,OI,乾坤期货,41055,818,1,0,9
2026-09-02,OI,浙商期货,11798,-86,28657,-595,10
2026-09-02,OI,鲁证期货,17749,-289,20981,-17,11
2026-09-02,OI,五矿期货,17507,487,14186,-23,12
2026-09-02,OI,南华期货,12503,420,18023,-123,13
2026-09-02,OI,长江期货,15549,185,14836,8,14
2026-09-02,OI,一德期货,20863,-1801,4408,706,15
2026-09-02,OI,广发期货,10344,763,9913,243,16
2026-09-02,OI,银河期货,12082,1757,7750,-912,17
2026-09-02,OI,瑞银期货,16485,511,0,0,18
2026-09-02,OI,永安期货,7495,1649,4105,-5,19
2026-09-02,OI,西部期货,7227,524,2990,893,20
2026-09-02,P,国泰君安,127580,-1456,127028,-379,1
2026-09-02,P,中信期货,65676,-5202,63507,342,2
2026-09-02,P,东证期货,54886,968,59062,3609,3
2026-09-02,P,一德期货,42090,-2704,56448,1150,4
2026-09-02,P,中粮期货,35231,2454,42268,-865,5
2026-09-02,P,中信建投,37714,2398,36199,-679,6
2026-09-02,P,国投期货,35213,1925,32369,1283,7
2026-09-02,P,海通期货,19454,512,43256,-330,8
2026-09-02,P,摩根大通,34874,9071,21906,-2037,9
2026-09-02,P,永安期货,28173,-410,26594,-445,10
2026-09-02,P,乾坤期货,20497,-537,32997,539,11
2026-09-02,P,南华期货,29599,1711,21515,561,12
2026-09-02,P,广发期货,26319,-937,16557,-349,13
2026-09-02,P,华泰期货,21880,1680,20433,327,14
2026-09-02,P,招商期货,21693,-99,18986,31,15
2026-09-02,P,浙商期货,0,0,32666,-1668,16
2026-09-02,P,国富期货,178,178,27696,-365,17
2026-09-02,P,五矿期货,22334,-39,93,0,18
2026-09-02,P,国贸期货,0,0,21801,-252,19
2026-09-02,P,建信期货,664,-29,17998,-882,20
2026-09-02,Y,中粮期货,50155,1705,276683,-2100,1
2026-09-02,Y,国泰君安,172789,3314,122223,-114,2
2026-09-02,Y,中信期货,105180,-2232,81416,1180,3
2026-09-02,Y,国投期货,30089,282,136940,2498,4
2026-09-02,Y,东证期货,74160,-4732,88854,-1640,5
2026-09-02,Y,广发期货,51735,-1505,95823,-1434,6
2026-09-02,Y,海通期货,69885,3403,45811,-694,7
2026-09-02,Y,摩根大通,70955,-2413,32373,553,8
2026-09-02,Y,永安期货,46498,-473,38038,-359,9
2026-09-02,Y,乾坤期货,65009,2585,12545,-889,10
2026-09-02,Y,中信建投,44597,1277,32460,-290,11
2026-09-02,Y,宏源期货,28293,-251,47888,-132,12
2026-09-02,Y,华泰期货,30797,1750,28936,1335,13
2026-09-02,Y,招商期货,28990,1085,27425,80,14
2026-09-02,Y,南华期货,25725,1018,28553,1037,15
2026-09-02,Y,一德期货,38132,-2881,11885,-2513,16
2026-09-02,Y,银河期货,15780,-262,12898,1107,17
2026-09-02,Y,五矿期货,23077,942,4536,-341,18
2026-09-02,Y,浙商期货,12927,-457,7971,-43,19
2026-09-02,Y,西部期货,19718,241,0,0,20
2026-09-03,OI,中粮期货,24930,-1325,85860,-2475,1
2026-09-03,OI,国投安信,23652,-50,71779,181,2
2026-09-03,OI,中信期货,39038,132,42746,4766,3
2026-09-03,OI,中信建投,38429,-926,42211,102,4
2026-09-03,OI,东证期货,36257,2777,43112,3428,5
2026-09-03,OI,国泰君安,42141,1819,25448,2262,6
2026-09-03,OI,华泰期货,25836,-987,38912,-161,7
2026-09-03,OI,摩根大通,49351,-2320,2822,361,8
2026-09-03,OI,乾坤期货,39325,-1730,0,0,9
2026-09-03,OI,浙商期货,11404,-394,27753,-904,10
2026-09-03,OI,鲁证期货,17603,-146,17645,2,11
2026-09-03,OI,长江期货,18153,293,14776,-60,12
2026-09-03,OI,五矿期货,17580,73,14125,-61,13
2026-09-03,OI,南华期货,12546,43,17982,-35,14
2026-09-03,OI,一德期货,22367,373,4348,-60,15
2026-09-03,OI,广发期货,10142,-202,10070,157,16
2026-09-03,OI,银河期货,13882,1800,6008,1094,17
2026-09-03,OI,瑞银期货,16927,442,0,0,18
2026-09-03,OI,永安期货,7731,236,4081,-24,19
2026-09-03,OI,西部期货,7384,157,0,0,20
2026-09-03,P,国泰君安,128824,1244,129417,2389,1
2026-09-03,P,中信期货,65251,-425,62853,-654,2
2026-09-03,P,东证期货,54460,-426,52365,-6697,3
2026-09-03,P,一德期货,40693,-1397,57848,1400,4
2026-09-03,P,中粮期货,34768,-463,42047,-221,5
2026-09-03,P,中信建投,36642,-1072,36811,612,6
2026-09-03,P,国投期货,32564,-2447,33669,1295,7
2026-09-03,P,海通期货,19935,481,44338,1082,8
2026-09-03,P,永安期货,29264,1253,29610,2731,9
2026-09-03,P,摩根大通,36393,1519,19397,-2509,10
2026-09-03,P,乾坤期货,20765,294,31361,-1636,11
2026-09-03,P,南华期货,28527,-1072,21448,-67,12
2026-09-03,P,广发期货,26145,-174,18005,1487,13
2026-09-03,P,华泰期货,22366,440,19705,-728,14
2026-09-03,P,招商期货,21771,78,18893,-93,15
2026-09-03,P,浙商期货,175,58,33269,539,16
2026-09-03,P,国富期货,178,0,28600,1335,17
2026-09-03,P,五矿期货,22370,94,93,0,18
2026-09-03,P,国贸期货,0,0,21781,-20,19
2026-09-03,P,宏源期货,18855,692,452,59,20
2026-09-03,Y,中粮期货,49866,-289,275500,-1183,1
2026-09-03,Y,国泰君安,176110,3321,122715,492,2
2026-09-03,Y,中信期货,104924,-256,79387,-2029,3
2026-09-03,Y,东证期货,79388,5228,88412,-442,4
2026-09-03,Y,国投期货,28419,-1670,133131,-3809,5
2026-09-03,Y,广发期货,53800,2065,96603,780,6
2026-09-03,Y,海通期货,71358,1473,38041,638,7
2026-09-03,Y,摩根大通,64427,-1292,31313,-1060,8
2026-09-03,Y,永安期货,46698,200,38677,639,9
2026-09-03,Y,乾坤期货,64255,-622,12091,-454,10
2026-09-03,Y,宏源期货,28607,314,47722,-166,11
2026-09-03,Y,中信建投,31881,129,40233,255,12
2026-09-03,Y,华泰期货,31255,458,28023,-913,13
2026-09-03,Y,南华期货,28043,2318,30954,2401,14
2026-09-03,Y,招商期货,28937,-53,27435,10,15
2026-09-03,Y,一德期货,36243,-1889,12169,284,16
2026-09-03,Y,浙商期货,20624,4068,8414,443,17
2026-09-03,Y,银河期货,15494,-286,13261,363,18
2026-09-03,Y,五矿期货,23941,864,4383,-62,19
2026-09-03,Y,西部期货,23719,-148,0,0,20
2026-09-04,OI,中粮期货,25198,268,84115,-1745,1
2026-09-04,OI,国投安信,23458,-194,71955,176,2
2026-09-04,OI,中信建投,40843,-215,39156,-92,3
2026-09-04,OI,中信期货,37358,-1680,42158,-588,4
2026-09-04,OI,东证期货,36407,150,39701,-3411,5
2026-09-04,OI,国泰君安,42732,591,25132,-316,6
2026-09-04,OI,华泰期货,25126,-710,36976,-1936,7
2026-09-04,OI,摩根大通,47426,-1756,3081,259,8
2026-09-04,OI,浙商期货,12138,734,28258,505,9
2026-09-04,OI,乾坤期货,39536,211,322,233,10
2026-09-04,OI,鲁证期货,17373,-230,17538,-107,11
2026-09-04,OI,长江期货,18212,59,14580,-196,12
2026-09-04,OI,五矿期货,16957,-623,14113,-12,13
2026-09-04,OI,南华期货,12406,-140,17603,-379,14
2026-09-04,OI,一德期货,23833,1016,4295,-53,15
2026-09-04,OI,广发期货,10019,-123,9947,-123,16
2026-09-04,OI,瑞银期货,16949,22,0,0,17
2026-09-04,OI,银河期货,9815,-4067,5479,-529,18
2026-09-04,OI,永安期货,6025,248,4089,8,19
2026-09-04,OI,西部期货,6824,-560,2915,26,20
2026-09-04,P,国泰君安,126007,-2817,129075,-342,1
2026-09-04,P,中信期货,66398,1147,63987,1134,2
2026-09-04,P,东证期货,54008,-452,50265,-2100,3
2026-09-04,P,一德期货,39269,-1424,55914,-1934,4
2026-09-04,P,中粮期货,31662,-3106,44811,2764,5
2026-09-04,P,中信建投,37389,747,36320,-491,6
2026-09-04,P,国投期货,31820,-744,34263,594,7
2026-09-04,P,海通期货,20295,360,44444,106,8
2026-09-04,P,永安期货,29111,-321,29078,-532,9
2026-09-04,P,乾坤期货,20017,-770,35544,4183,10
2026-09-04,P,摩根大通,35518,-875,16751,-2646,11
2026-09-04,P,南华期货,27627,-900,21744,296,12
2026-09-04,P,广发期货,25403,-742,18650,645,13
2026-09-04,P,华泰期货,22151,-215,19246,-459,14
2026-09-04,P,招商期货,18438,-3333,15258,-3635,15
2026-09-04,P,浙商期货,0,0,33216,-53,16
2026-09-04,P,国富期货,178,0,28695,95,17
2026-09-04,P,五矿期货,22399,29,85,-8,18
2026-09-04,P,国贸期货,0,0,21850,69,19
2026-09-04,P,宏源期货,19067,212,443,-9,20
2026-09-04,Y,中粮期货,50789,923,281315,5815,1
2026-09-04,Y,国泰君安,174801,-1309,124814,2099,2
2026-09-04,Y,中信期货,102290,-2634,80696,1309,3
2026-09-04,Y,东证期货,78219,-1169,84684,-3728,4
2026-09-04,Y,国投期货,29600,1181,129997,-3134,5
2026-09-04,Y,广发期货,54993,1193,97314,711,6
2026-09-04,Y,海通期货,69835,-1523,37859,-182,7
2026-09-04,Y,摩根大通,63710,-717,28951,-2074,8
2026-09-04,Y,中信建投,41747,804,42939,1386,9
2026-09-04,Y,永安期货,46969,271,37489,-1190,10
2026-09-04,Y,宏源期货,28557,-50,47808,86,11
2026-09-04,Y,乾坤期货,64641,324,3500,212,12
2026-09-04,Y,华泰期货,30375,-880,28233,210,13
2026-09-04,Y,南华期货,29500,1457,28829,1446,14
2026-09-04,Y,招商期货,28565,-372,27427,-8,15
2026-09-04,Y,一德期货,35563,-680,19911,55,16
2026-09-04,Y,银河期货,17058,1564,13254,-11,17
2026-09-04,Y,浙商期货,20458,-166,8346,-68,18
2026-09-04,Y,五矿期货,23267,-674,4284,-99,19
2026-09-04,Y,西部期货,23022,-697,0,0,20
